term_id,query,candidate_count,positive_count,relevant_item_ids,evaluation_eligibility
TERM_0e1f4b03,krampon,1910,437,"['ITEM_005fb3ec4a21', 'ITEM_0096546c9cc8', 'ITEM_00eab8280b6c', 'ITEM_01befcb24535', 'ITEM_01ea5f71eaf2', 'ITEM_02691f4482ec', 'ITEM_03de01c2cb79', 'ITEM_03e355154b96', 'ITEM_06c1389c2ba0', 'ITEM_06dee836eee0', 'ITEM_06e0bada8db6', 'ITEM_071d47b397cb', 'ITEM_072024213b47', 'ITEM_0754efbcef26', 'ITEM_07aaccf12985', 'ITEM_082ffd80ca35', 'ITEM_087845b1f20f', 'ITEM_0a540106e697', 'ITEM_0bbc3126eae3', 'ITEM_0cb38f9f2baa', 'ITEM_0fa80d542a98', 'ITEM_115fc6a24e8d', 'ITEM_120fd14e2911', 'ITEM_12eb33559aa3', 'ITEM_13e1a4c97e28', 'ITEM_1485b005d850', 'ITEM_1620be5c3fe6', 'ITEM_1624237a2209', 'ITEM_162a783cf178', 'ITEM_16693455dad7', 'ITEM_16ff7c78dafa', 'ITEM_1793413ecacd', 'ITEM_181c06d14b50', 'ITEM_18ab2160261d', 'ITEM_18cc0f8641cc', 'ITEM_196c3ebc527d', 'ITEM_19a7e98b1711', 'ITEM_19dda7105bfb', 'ITEM_1a98e4c9e861', 'ITEM_1ad2139f63ef', 'ITEM_1af44e5f6754', 'ITEM_1bbf2666adcc', 'ITEM_1bd48e144d2a', 'ITEM_1bfde0d8a8db', 'ITEM_1c04e522fa70', 'ITEM_1dd5cb17a166', 'ITEM_1e0d9df01f2f', 'ITEM_1e13c9bcd5c2', 'ITEM_1e89270b5e9b', 'ITEM_1ed0ca8d6d51', 'ITEM_1ed3e7b7b886', 'ITEM_1f4c158f95c7', 'ITEM_1fc3e746a391', 'ITEM_1ff3fa2cc758', 'ITEM_213dd4fdc8c6', 'ITEM_216c79df7336', 'ITEM_21908c364999', 'ITEM_21f866f70d36', 'ITEM_22a0fa97dea6', 'ITEM_232c01a33b9f', 'ITEM_237dcd402a10', 'ITEM_243b777e492d', 'ITEM_2453ca495351', 'ITEM_2628a1944249', 'ITEM_266de4a8a8a6', 'ITEM_274fc4207290', 'ITEM_289ad76bf53e', 'ITEM_299fd9d1d98e', 'ITEM_29c2165f59b5', 'ITEM_2a417b9c5832', 'ITEM_2abb1a1c9fd9', 'ITEM_2b040c710f2b', 'ITEM_2e0db6febc52', 'ITEM_2e2e0ab5a0f9', 'ITEM_2e565f6ac6fd', 'ITEM_3006c50bcf8c', 'ITEM_318a952916da', 'ITEM_31df047166b3', 'ITEM_32236d176f8e', 'ITEM_333f43766d09', 'ITEM_3348b9b145dc', 'ITEM_33f6112f6f2a', 'ITEM_352c98e2e438', 'ITEM_355dfa0eafcf', 'ITEM_36b29312037b', 'ITEM_36e24883ccf8', 'ITEM_37136dd25432', 'ITEM_372b0546ba94', 'ITEM_37cc9c8caeb8', 'ITEM_37fdca99ddba', 'ITEM_381a8742c589', 'ITEM_38a089562eae', 'ITEM_38db7f088190', 'ITEM_3924c33925ec', 'ITEM_39c7c8c009a5', 'ITEM_3a0ecb73c1b1', 'ITEM_3a659320fbd6', 'ITEM_3af8f99bbbf4', 'ITEM_3b629d8aa02e', 'ITEM_3bb4a42297b3', 'ITEM_3c3cecc655ee', 'ITEM_3d652a9a61b2', 'ITEM_3dc0de1ff8e7', 'ITEM_3e6ad8748f4f', 'ITEM_3ec6cf7c1a6a', 'ITEM_3ecc00e40232', 'ITEM_3eccbd4a8de1', 'ITEM_3f31635401f5', 'ITEM_3f52b146fb94', 'ITEM_3fd1f976af66', 'ITEM_40726208acc6', 'ITEM_40babe5a4f8c', 'ITEM_40e9afa6e9fd', 'ITEM_41281b9a4f8c', 'ITEM_4250ccc8cae8', 'ITEM_42a6c5d867ca', 'ITEM_4313c228c618', 'ITEM_43309c222bff', 'ITEM_4487012fb1d8', 'ITEM_4496235302a6', 'ITEM_44cd5c897630', 'ITEM_450eafbd2592', 'ITEM_45245479f3fd', 'ITEM_452d955cf94c', 'ITEM_459810695db1', 'ITEM_4760c4e8647c', 'ITEM_47745bd5a123', 'ITEM_482f09ab19ad', 'ITEM_48e6359d00e9', 'ITEM_496b8789232f', 'ITEM_4994433bdab2', 'ITEM_49998cfad7a2', 'ITEM_4a117c7a1edc', 'ITEM_4b36a11b16dc', 'ITEM_4cdfc65261c2', 'ITEM_4d2c34b94518', 'ITEM_4d3bae4ec2b5', 'ITEM_4de932d097fa', 'ITEM_4e0b8689fadf', 'ITEM_500e9909dfc8', 'ITEM_50b98ffefb24', 'ITEM_50f94e189f8a', 'ITEM_527173af6f7f', 'ITEM_53b7f9307ac5', 'ITEM_56bb6781c876', 'ITEM_56e633d0cd22', 'ITEM_57325e45a777', 'ITEM_5787f6089282', 'ITEM_5789589ecb06', 'ITEM_5802f9aedbbf', 'ITEM_585dd78c66c4', 'ITEM_586281bd61ee', 'ITEM_5927648550d7', 'ITEM_598221a247bf', 'ITEM_5a111b749051', 'ITEM_5a845d11b386', 'ITEM_5a8ad6cf553d', 'ITEM_5ae052a4a5fb', 'ITEM_5b8515e51ee9', 'ITEM_5e182e3a82b6', 'ITEM_5f0bc8c008c3', 'ITEM_5f59dd280328', 'ITEM_5fff16d8fbf4', 'ITEM_605bb5a7eadb', 'ITEM_60ac210f6938', 'ITEM_610b419397c2', 'ITEM_61c6a2f9221a', 'ITEM_6244cbfff652', 'ITEM_6291244bb821', 'ITEM_62d381c842bf', 'ITEM_6373ad0c09c2', 'ITEM_647187c3fe03', 'ITEM_64c77923feea', 'ITEM_652dc6e6a308', 'ITEM_65e9d5a6a97c', 'ITEM_661125093f3e', 'ITEM_669a9a504135', 'ITEM_66cc4e5560d1', 'ITEM_682f9cb9bcb6', 'ITEM_69c6f8ae7329', 'ITEM_69e6427e637e', 'ITEM_6a01768f06dc', 'ITEM_6a07c51c8b9b', 'ITEM_6ac40739e40f', 'ITEM_6af0853ce7ba', 'ITEM_6bd5d9093273', 'ITEM_6e02c854d72e', 'ITEM_6e2d07711b47', 'ITEM_6e3ed5257a53', 'ITEM_6f6f32274ae0', 'ITEM_704198151b89', 'ITEM_72307392e57e', 'ITEM_7279abc94012', 'ITEM_73f92cdee457', 'ITEM_74546209e4b7', 'ITEM_74717620e454', 'ITEM_75eaaba1acd7', 'ITEM_7613132ce71b', 'ITEM_762b6b6fd8b1', 'ITEM_76d90aaa72df', 'ITEM_793a015346e7', 'ITEM_79a6bc0ca2c4', 'ITEM_79daa9c0625f', 'ITEM_7a13d93daeb5', 'ITEM_7a204e3af6fd', 'ITEM_7ae24c70a311', 'ITEM_7b96db64a18c', 'ITEM_7beac131ca34', 'ITEM_7d2a11738e02', 'ITEM_7d51fdebce82', 'ITEM_80bc7b2b0f4e', 'ITEM_81248127b98c', 'ITEM_812db53197bf', 'ITEM_813d22513c48', 'ITEM_8154dbd06b6b', 'ITEM_81f4e5fd4c3e', 'ITEM_82149cd2275b', 'ITEM_82284f75f1ee', 'ITEM_8331c7e106f8', 'ITEM_83c7cda88a59', 'ITEM_843dcdd7c8f2', 'ITEM_84d736ce6832', 'ITEM_84e5d4cc81ff', 'ITEM_85eae0104743', 'ITEM_8657d46071f1', 'ITEM_8861f92d4f9a', 'ITEM_88f94a149b4f', 'ITEM_89e64ad8c4d2', 'ITEM_8a141bef8d56', 'ITEM_8b425286ba4b', 'ITEM_8c6db887f4a6', 'ITEM_8c6f1b71d8b1', 'ITEM_8d44716b487f', 'ITEM_8e968ed06afa', 'ITEM_8f0c10e3e764', 'ITEM_900afa7a8179', 'ITEM_92db3d4b1a1c', 'ITEM_93044b2807ee', 'ITEM_939c24030ec1', 'ITEM_93a0423ee51c', 'ITEM_9424b87a18a0', 'ITEM_949694e72552', 'ITEM_95932ac563d8', 'ITEM_9600d28c1f70', 'ITEM_961366cc5df8', 'ITEM_975d204a1035', 'ITEM_97b72ae0a9be', 'ITEM_984e44e22fb8', 'ITEM_98628acde5db', 'ITEM_98c2c29b3880', 'ITEM_9942ef0e411b', 'ITEM_997845de53d3', 'ITEM_99a86183fda7', 'ITEM_9a488291b9ed', 'ITEM_9b51000ae54e', 'ITEM_9b5a1b1502ef', 'ITEM_9dc85af07bc4', 'ITEM_9e566ebccc99', 'ITEM_9f9125656b98', 'ITEM_a122fd267b9c', 'ITEM_a19098142188', 'ITEM_a1c152c802fd', 'ITEM_a2381666615a', 'ITEM_a2548aa6c2e1', 'ITEM_a2c209950391', 'ITEM_a353665d1e7e', 'ITEM_a4aa0a7111de', 'ITEM_a530304a388f', 'ITEM_a70c7f750507', 'ITEM_a73a607b2988', 'ITEM_a758bfbc9773', 'ITEM_a7f79ad58dcc', 'ITEM_a826328d22b5', 'ITEM_a87eb3ac853a', 'ITEM_a94177ceaa18', 'ITEM_a95b8acbbf24', 'ITEM_ab0fca346de5', 'ITEM_ab2c36c0fca4', 'ITEM_abf4534c15c8', 'ITEM_ac0d236b19cf', 'ITEM_ad3999fc22b5', 'ITEM_aee44f4c0df0', 'ITEM_af0be7125e2f', 'ITEM_af17ff1b5812', 'ITEM_af613fc698a4', 'ITEM_b0b2d4d1f10b', 'ITEM_b0c747709549', 'ITEM_b1215929073a', 'ITEM_b1fe2d07d2b5', 'ITEM_b1fe940eb80b', 'ITEM_b26bb32cd204', 'ITEM_b39529e9bd25', 'ITEM_b53babaeef7b', 'ITEM_b55b7d51031f', 'ITEM_b55b957744c5', 'ITEM_b57dd2556a92', 'ITEM_b5a1930fb0a5', 'ITEM_b5a9bdd1c71f', 'ITEM_b5d97cadfc95', 'ITEM_b61c26767941', 'ITEM_b636bf14dace', 'ITEM_b7c6d250fb75', 'ITEM_b89e50923d67', 'ITEM_b932cd2a98bd', 'ITEM_b997808f38e8', 'ITEM_ba88c20bc6ce', 'ITEM_bab6fe1e5909', 'ITEM_bb1e0a17effb', 'ITEM_bb86dc78a582', 'ITEM_bbc56a702912', 'ITEM_bbed5d7938ce', 'ITEM_bc981fb64e5b', 'ITEM_bdc6aa8a94ab', 'ITEM_be0d6307f661', 'ITEM_bfecf0561793', 'ITEM_c042824b8d58', 'ITEM_c0ac7c95cc3d', 'ITEM_c0f3b5fc2415', 'ITEM_c0f7465e0bae', 'ITEM_c158bd77743e', 'ITEM_c1ec5b0665e4', 'ITEM_c25b72a26330', 'ITEM_c308432a5e79', 'ITEM_c3bdfb5c439d', 'ITEM_c3bf35e4b19d', 'ITEM_c3d4eab326a6', 'ITEM_c411664197f7', 'ITEM_c41c645cea5d', 'ITEM_c63d2bee9ccc', 'ITEM_c66bc40e4dad', 'ITEM_c6e33ac98fab', 'ITEM_c7130271e1c2', 'ITEM_c7c52f5cd5e2', 'ITEM_c7e3371ef175', 'ITEM_c87a5b2ce0c5', 'ITEM_c957c7b96326', 'ITEM_c96a7615e273', 'ITEM_c9ab93949a33', 'ITEM_c9e220febdb2', 'ITEM_ca0551d4e611', 'ITEM_ca43cbd7d34a', 'ITEM_ca92162ac6b5', 'ITEM_cb5eeef7c752', 'ITEM_cb60be8a8e9e', 'ITEM_cbfe9a8bc0de', 'ITEM_ccaf7238c4c9', 'ITEM_cdb65a1c6158', 'ITEM_cdcd8f65ac4f', 'ITEM_cf1af4c8c706', 'ITEM_d0353c021cdb', 'ITEM_d0fa146c0bf4', 'ITEM_d11a1aadf416', 'ITEM_d18dea89d611', 'ITEM_d1beefa00b9f', 'ITEM_d212de5d5c21', 'ITEM_d2966505208f', 'ITEM_d358d72fa2ba', 'ITEM_d3b0b67a8685', 'ITEM_d4c6127a2e65', 'ITEM_d4e0a510e142', 'ITEM_d514aeeb921c', 'ITEM_d58387fec1d1', 'ITEM_d62973a95ec6', 'ITEM_d724ea8103f1', 'ITEM_d8265ab76991', 'ITEM_d911ba112f0a', 'ITEM_d9ef57b24c16', 'ITEM_db4b396c8c4d', 'ITEM_dc487e821c3b', 'ITEM_dd3477aa8e5e', 'ITEM_dd4add1e3eee', 'ITEM_df3813aff2de', 'ITEM_dfb92659be19', 'ITEM_e1d36304fc33', 'ITEM_e234e8494675', 'ITEM_e270b1d20c4e', 'ITEM_e34af62e840a', 'ITEM_e3f872fa4e15', 'ITEM_e46b7a522314', 'ITEM_e4d0dcb0fee9', 'ITEM_e4dafafcbd75', 'ITEM_e520d9359a0d', 'ITEM_e6465391bee8', 'ITEM_e78881d8aeae', 'ITEM_e863d1e616ec', 'ITEM_e8edba08a230', 'ITEM_e953d5da38b4', 'ITEM_ea11767cb709', 'ITEM_ea2305d36995', 'ITEM_ea75e1d7a419', 'ITEM_eb07dc0c8a67', 'ITEM_eb94f81cc817', 'ITEM_ebe4d9b426a1', 'ITEM_ec057f24ce0c', 'ITEM_ec293bdbc817', 'ITEM_ecfd8de3e0f4', 'ITEM_ed4a4d1eacf1', 'ITEM_edbed56f7da9', 'ITEM_ee029efc9cd2', 'ITEM_ef585b70541d', 'ITEM_f0c61c626483', 'ITEM_f103458d8622', 'ITEM_f1675032572f', 'ITEM_f1e2c4284927', 'ITEM_f22a055b2c1d', 'ITEM_f2d5f7c90896', 'ITEM_f46c86c5c310', 'ITEM_f4a7e43fd365', 'ITEM_f542d2196e22', 'ITEM_f5e142606eef', 'ITEM_f606cc5e4eb1', 'ITEM_f61e19626264', 'ITEM_f6582eb970c4', 'ITEM_f6ae6e4c801d', 'ITEM_f6b55125d997', 'ITEM_f6b9447bcba3', 'ITEM_f746224e8e43', 'ITEM_f956fb46d99e', 'ITEM_f99a26cd159f', 'ITEM_f9d6121ea99f', 'ITEM_f9d76debad43', 'ITEM_fa007ee14a63', 'ITEM_fa6331a55179', 'ITEM_fa6eb04da8de', 'ITEM_fad612a2bb9b', 'ITEM_fb2414594182', 'ITEM_fb4222ca121b', 'ITEM_fb503cc0e59d', 'ITEM_fca19b57f1ee', 'ITEM_fcd237784e08', 'ITEM_fda791e2e4a3', 'ITEM_fdba16e14fd4', 'ITEM_fe87260edd99', 'ITEM_fea17f42d4a7', 'ITEM_ff1044e020ec', 'ITEM_ff178d0f8971', 'ITEM_ff39c24022e8']",True
TERM_0e2e4146,twigy panduf,83,19,"['ITEM_3b96ce2e488b', 'ITEM_3fc108cc8d1a', 'ITEM_84eb8d76f68e', 'ITEM_89b0771f624c', 'ITEM_92d0b12a3fc3', 'ITEM_92f16c293a9f', 'ITEM_9b9b0623d0fa', 'ITEM_9c1a621f373c', 'ITEM_9f27fe656822', 'ITEM_a9f61ce5d3ab', 'ITEM_b19aaecb9d13', 'ITEM_be4f6f2333b4', 'ITEM_be6b3fe31004', 'ITEM_c823e8fa26b3', 'ITEM_e48c2754154e', 'ITEM_e55c41d3f9c1', 'ITEM_e5b2feab88fe', 'ITEM_f2ecf37087c7', 'ITEM_f4e4e387f4dd']",True
TERM_0e607341,ikea skubb,8,2,"['ITEM_956076214f2f', 'ITEM_a258e8f8b729']",True
TERM_0ea4f012,2 li ankastre set,54,15,"['ITEM_10f89cc1ba0f', 'ITEM_145200bc4448', 'ITEM_1b9336582e95', 'ITEM_1fed8ee12691', 'ITEM_27dcab9bf12b', 'ITEM_3400985116f0', 'ITEM_37ff063828e0', 'ITEM_579420b9ceaf', 'ITEM_6b839c1b111c', 'ITEM_7e831695ca8b', 'ITEM_8cfbfe04656e', 'ITEM_95ba46a5dcab', 'ITEM_b4b2a2ce6706', 'ITEM_ef03ae0261e2', 'ITEM_fc646fa90d68']",True
TERM_0eb32040,3 lü çerçeve,46,11,"['ITEM_060cd4a7d4e1', 'ITEM_0c3fd55b80f3', 'ITEM_2235e1ad6e75', 'ITEM_3688f5b619c5', 'ITEM_7e22377512d7', 'ITEM_93bdedd2e8cb', 'ITEM_98d0b8f1ae5d', 'ITEM_a0000bbf1170', 'ITEM_abc476a8e264', 'ITEM_c37d8dd8ca71', 'ITEM_dad587f1ba77']",True
TERM_0f781509,tropikal home yolluk,20,4,"['ITEM_1984784480f4', 'ITEM_71fb8c88ca69', 'ITEM_9e9ab22cd15a', 'ITEM_f65f847fbec3']",True
TERM_0fa38754,ocak yanı kaşıklık,6,2,"['ITEM_5dbed464dff3', 'ITEM_d7e5d6e930bc']",True
TERM_0fb75739,kirazlı fincan,25,7,"['ITEM_1e5a4f5cc902', 'ITEM_2ded69c4b12f', 'ITEM_3b5022f228df', 'ITEM_980d785fb531', 'ITEM_c83c639020c7', 'ITEM_e78053bfcbb4', 'ITEM_fdc11f292ee5']",True
TERM_10232bb1,bebek oturak,25,7,"['ITEM_0dbb008bef4c', 'ITEM_1c8173cf7852', 'ITEM_9d365c832722', 'ITEM_a3c1162f81c0', 'ITEM_a60bfaf475ed', 'ITEM_bf8cc0087d85', 'ITEM_df1d5b63467a']",True
TERM_10722e1f,siyah yapraklı defter,21,4,"['ITEM_20acdb2ec791', 'ITEM_20d333310a64', 'ITEM_969cb5335e33', 'ITEM_c3b5b5fb6d02']",True
TERM_10810d73,araç içi hızlı şarj,12,2,"['ITEM_081505d76580', 'ITEM_98675d586513']",True
TERM_1086e857,saç traş makinası,32,7,"['ITEM_34e1b5521a3c', 'ITEM_524cdfa5ebdc', 'ITEM_574319fd4333', 'ITEM_ad96c50ebb63', 'ITEM_bead079660bc', 'ITEM_e643ba917781', 'ITEM_f9df9a224f72']",True
TERM_10a239ab,gold master,53,12,"['ITEM_080d1bf42b32', 'ITEM_110ca0a538f2', 'ITEM_1e0802101be7', 'ITEM_281218fa0224', 'ITEM_61858494a961', 'ITEM_72f00310063d', 'ITEM_8a0283170b2c', 'ITEM_901a20994e3a', 'ITEM_9bdc2fe92084', 'ITEM_a8ab3a4e5168', 'ITEM_cbf5dd2d0076', 'ITEM_fd05a7e0fc76']",True
TERM_10d88dc5,çocuk kot ceket,37,10,"['ITEM_023c53fa766a', 'ITEM_3ac66dfc1cc1', 'ITEM_4c9aaf8c485c', 'ITEM_53ab1fb25a10', 'ITEM_723c1a63c101', 'ITEM_789c4468deb1', 'ITEM_82bfc896e5dc', 'ITEM_abe3aed8b786', 'ITEM_cc98782552a4', 'ITEM_d51ff7828e67']",True
TERM_110c5944,outdoor aksesuarı,77,22,"['ITEM_1dbdf05de289', 'ITEM_2328035288ad', 'ITEM_2c270b87a1f2', 'ITEM_2d947f8efd13', 'ITEM_2dbd465ee81e', 'ITEM_42207a289a2a', 'ITEM_4602a5c7ccad', 'ITEM_4eda078a2334', 'ITEM_72f610e102fc', 'ITEM_7dd7ab28af0b', 'ITEM_83d04d047577', 'ITEM_89f951b46c59', 'ITEM_92513f8573fb', 'ITEM_96c653ba7a82', 'ITEM_9d90d40fcc4f', 'ITEM_b2a3e3d67ce1', 'ITEM_bbf7d53b079e', 'ITEM_ef17941f788b', 'ITEM_f3f4c7a8f037', 'ITEM_f55494a50d31', 'ITEM_f6464b6af9f7', 'ITEM_ff5dbf6598f1']",True
TERM_1199598c,metalik kağıt ip,23,6,"['ITEM_2608a9be877a', 'ITEM_8314cff97dd8', 'ITEM_8373a7ce58b0', 'ITEM_b905d1fb064b', 'ITEM_d83be0526e66', 'ITEM_f9662275a2ee']",True
TERM_123dbc38,eskitme boy aynası,5,1,['ITEM_9cdeb4572d77'],True
TERM_12420833,armanda şal,147,38,"['ITEM_0394aa7eed00', 'ITEM_058603412cc5', 'ITEM_0b19318688f7', 'ITEM_10adb5b0965c', 'ITEM_1a539c358b32', 'ITEM_1f98aaca0023', 'ITEM_32817120052e', 'ITEM_35beabdfedde', 'ITEM_36daf56f1672', 'ITEM_373faf2c02a6', 'ITEM_3769ca8e9f85', 'ITEM_3ccc5ebe94da', 'ITEM_3e0643256d2d', 'ITEM_3ecaf75cf79c', 'ITEM_522c1cffc86f', 'ITEM_52774fa21308', 'ITEM_62ae4ab56cd2', 'ITEM_6601c351ceb7', 'ITEM_743f40a70a7f', 'ITEM_7b0ea209968e', 'ITEM_7d9276fc6732', 'ITEM_82e03191cb8c', 'ITEM_87d1072abe33', 'ITEM_8f9e8b928320', 'ITEM_a0e5bc686921', 'ITEM_a2ed93fbbdd4', 'ITEM_b7e3fae579f1', 'ITEM_c45a19eb669e', 'ITEM_c72852c80780', 'ITEM_d04984321b27', 'ITEM_dbc3072e8518', 'ITEM_dc04e2d336f8', 'ITEM_dede3ecfee78', 'ITEM_e7d2542b834e', 'ITEM_ebab6f1d9451', 'ITEM_f7b44e37a97c', 'ITEM_f960fd21d1ec', 'ITEM_fc1afb730a6a']",True
TERM_12ae8a15,cilt bakım serumu,73,17,"['ITEM_25b0350d95ea', 'ITEM_2a411ae4c248', 'ITEM_2bd3ffb666a9', 'ITEM_2e13f530b5dc', 'ITEM_32096a4e2688', 'ITEM_382e794b0d56', 'ITEM_3c21f9e0165d', 'ITEM_4273a6dd427f', 'ITEM_587f031323a5', 'ITEM_5ed8e97b38ce', 'ITEM_8853533c594d', 'ITEM_9073fba46272', 'ITEM_a4a656a11ab1', 'ITEM_a96552c8e2ea', 'ITEM_d9152b40eebe', 'ITEM_e43141c8ddb9', 'ITEM_e5dd6441f10f']",True
TERM_136fa250,desenli gömlek,135,34,"['ITEM_00627e4e653e', 'ITEM_06953314413f', 'ITEM_0dc2bf518b9f', 'ITEM_1574aba3ccd2', 'ITEM_185a28398321', 'ITEM_188f57fd0946', 'ITEM_1905b9d0c6f4', 'ITEM_321d995d45da', 'ITEM_355130a4f3f3', 'ITEM_435e58c8ecf9', 'ITEM_467e3f1286dd', 'ITEM_52a92ab1af4d', 'ITEM_5488a02307b0', 'ITEM_57a0971f1953', 'ITEM_5880e6adcf8d', 'ITEM_59b71c707ebb', 'ITEM_6661a8fda78f', 'ITEM_6fead9e23f94', 'ITEM_78cf99a3503e', 'ITEM_9659043e0fe7', 'ITEM_9c29c5b6cc95', 'ITEM_9c42cc78c287', 'ITEM_a8589b8788eb', 'ITEM_abcd47ad19f5', 'ITEM_af8b4d51b185', 'ITEM_b381d692097d', 'ITEM_ba163c16962c', 'ITEM_cda7cb98a3e8', 'ITEM_d44da1ced184', 'ITEM_e3c16e8ece8a', 'ITEM_e87150c2921e', 'ITEM_f48a1d2e7822', 'ITEM_fbde28a2e5bb', 'ITEM_fd1197f7aa26']",True
TERM_137045a8,roll on beyazlatıcı,12,3,"['ITEM_4e3297882a8e', 'ITEM_76da90810016', 'ITEM_b02aea1cb80f']",True
TERM_13a1ba94,gant gömlek,61,14,"['ITEM_38005e25bcf7', 'ITEM_3ce9c98749ac', 'ITEM_5c9c39967b4e', 'ITEM_67fc6a47431c', 'ITEM_70d5dca9c92a', 'ITEM_9b1bf0daabd3', 'ITEM_a3f615255e00', 'ITEM_ab8c0e75416e', 'ITEM_ac2734745895', 'ITEM_b2b3b819190d', 'ITEM_bd85e34ba406', 'ITEM_d4fb281d4ffb', 'ITEM_dfab756f7af7', 'ITEM_e2a297de2f89']",True
TERM_13c5fda3,yatak odası gardrop,78,19,"['ITEM_005aa052a455', 'ITEM_16c2bccdb20b', 'ITEM_337692cbfdc8', 'ITEM_3466ecd77ecf', 'ITEM_3c1a1c9b13de', 'ITEM_61c12e93f9b1', 'ITEM_889bacf90492', 'ITEM_b22e57d35551', 'ITEM_b81643ec1994', 'ITEM_b84c73c11e06', 'ITEM_b9cb7c077199', 'ITEM_d02675bae427', 'ITEM_d5070d42cbea', 'ITEM_d8c71bd489f3', 'ITEM_e03b629272e8', 'ITEM_e384cbfabbb4', 'ITEM_f4ada1b906d7', 'ITEM_f6703590cbff', 'ITEM_f846fc2e8130']",True
TERM_141c18c3,junji ito,56,12,"['ITEM_070db91279af', 'ITEM_0d195d0ed5bf', 'ITEM_0d8f6bb7fcf9', 'ITEM_1955eacaffa4', 'ITEM_3241446ceeca', 'ITEM_41838cb8d51e', 'ITEM_58c5b237b944', 'ITEM_662633850230', 'ITEM_943f95b30308', 'ITEM_9c16aa9f3e66', 'ITEM_d455a00f753d', 'ITEM_ec7ced20c3d8']",True
TERM_141e362a,folyo,167,39,"['ITEM_151e0f4128f1', 'ITEM_1ace1a2bd1ce', 'ITEM_27cdb4d17574', 'ITEM_289ff4480961', 'ITEM_2ad9d59e8609', 'ITEM_2e9c4a1a8fdf', 'ITEM_36241c396ca8', 'ITEM_3a380aaeb274', 'ITEM_3f5162a5efe4', 'ITEM_40e8e9fe33d3', 'ITEM_44defe3fbee1', 'ITEM_4901c9041deb', 'ITEM_4abffb615b3c', 'ITEM_52c683fc0926', 'ITEM_544bca23e465', 'ITEM_5b49035de01c', 'ITEM_6315c918f2e9', 'ITEM_651a337cd80b', 'ITEM_81dc74accc4d', 'ITEM_82bebddf1415', 'ITEM_88400592c61a', 'ITEM_8e5ef5175389', 'ITEM_94635ad57c7b', 'ITEM_9de7df375e8a', 'ITEM_a1456479523d', 'ITEM_a9d02f5d0f79', 'ITEM_b219b01eb377', 'ITEM_b8afa11f1947', 'ITEM_ba9ed062b599', 'ITEM_ce2b85d99c34', 'ITEM_d14856d5eaf6', 'ITEM_d19af4f717e6', 'ITEM_d1f35f5c09b2', 'ITEM_d7262d4b3810', 'ITEM_dd9dc0ede689', 'ITEM_de1e50b785a4', 'ITEM_e6e4df6bbbdc', 'ITEM_ee309ec021ec', 'ITEM_f5190eb9ba2a']",True
TERM_1422b684,kaff spor çantası,9,3,"['ITEM_2dec06ad26a0', 'ITEM_c4c6edeefeb5', 'ITEM_df93d70c62e5']",True
TERM_144afe49,bilgisayar süsü,21,5,"['ITEM_27c2a620ca2b', 'ITEM_2a26bfc694c7', 'ITEM_4e0f6fc6e420', 'ITEM_b1caf74313b7', 'ITEM_e9a7ba65bd57']",True
TERM_1478b227,avon wish of love,13,3,"['ITEM_041b99ea0b45', 'ITEM_5eaaff08e25b', 'ITEM_a4b7ce50980c']",True
TERM_14bf5c0d,abdurrahman tatlıcı tadıbu sürülebilir çikolata,11,3,"['ITEM_8f78d596707e', 'ITEM_91751c7eacbe', 'ITEM_fb789ef1490f']",True
TERM_14fef262,kuran tablo,4,1,['ITEM_dee4608ac935'],True
TERM_154323f5,balenciaga,19,5,"['ITEM_0904cb23c553', 'ITEM_60f8cc784608', 'ITEM_9474937a63d4', 'ITEM_954ed54ebe53', 'ITEM_f8b6b4c69991']",True
TERM_16bebc8b,tablet grubu,17,3,"['ITEM_26f0a912949a', 'ITEM_70c844974942', 'ITEM_b87e7c2302d6']",True
