category,rows,positive_rate,precision,recall,f1
giyim/büyük beden/büyük beden t-shirt,3.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/mutfak sarf malzemeleri/streç film,3.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/kamp mutfak ürünleri/kamp ocakları,3.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/mutfak sarf malzemeleri/çöp torbası,3.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/yemek hazırlık/sarımsak ezici,3.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/banyo yapı malzemeleri/klozet,3.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/oto ses görüntü sistemleri/oto teyp,3.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/yemek hazırlık/kahve ve baharat öğütücü değirmen,3.0,0.0,0.0,0.0,0.0
giyim/büyük beden/büyük beden gömlek,3.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/hasta bezi ve temizlik/emici külot,3.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev tekstili/salon tekstili/sandalye minderi,3.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/tırpan,3.0,0.3333333333333333,0.0,0.0,0.0
otomobil & motosiklet/otomobil yedek parça/fren & debriyaj/oto aksesuar seti,3.0,0.3333333333333333,0.0,0.0,0.0
banyo yapı & hırdavat/boya/renklendirilmiş boyalar,3.0,0.6666666666666666,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/elektrikli scooter & aksesuar/elektrikli scooter aksesuarı,3.0,0.0,0.0,0.0,0.0
giyim/tesettür giyim/tesettür sweatshirt,3.0,0.6666666666666666,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/ofis teknolojileri/para sayma makinesi,3.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/köpek sağlık ürünü,3.0,0.0,0.0,0.0,0.0
elektronik/oyun & oyun konsolları/playstation oyunları/ps5 oyunu,3.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç içi aksesuarı/araç içi organizer,3.0,0.3333333333333333,0.0,0.0,0.0
ev & mobilya/mobilya/ofis mobilyaları/oyuncu koltuğu,3.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/salon & oturma odası/kanepe & koltuklar/koltuk takımı,3.0,0.0,0.0,0.0,0.0
elektronik/oyun & oyun konsolları/playstation konsolları/playstation aksesuarı,3.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/çocuk gereçleri/oto koltuğu ve aksesuarları/oto koltuğu,3.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/kedi ödülü,3.0,0.3333333333333333,0.0,0.0,0.0
bahçe & elektrikli el aletleri/elektrikli el aletleri/ölçüm cihazı,3.0,0.3333333333333333,0.0,0.0,0.0
elektronik/oyun & oyun konsolları/nintendo konsolları ve aksesuarları/nintendo konsolu,3.0,0.3333333333333333,0.3333333333333333,1.0,0.5
kırtasiye & ofis malzemeleri/kırtasiye/yapıştırıcı,3.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/çocuk gereçleri/yürüteç,3.0,0.3333333333333333,0.5,1.0,0.6666666666666666
aksesuar/gözlük/gözlük aksesuarı,3.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/çay ve kahve demleme/dripper,3.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/kamp mutfak ürünleri/termal çanta,3.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/gıda takviyesi ve vitamin/balık yağı,3.0,0.0,0.0,0.0,0.0
aksesuar/diğer aksesuar/gelin aksesuarı,3.0,0.3333333333333333,0.5,1.0,0.6666666666666666
anne & bebek & çocuk/oyuncak/oyuncak bebek/et bebek,3.0,0.3333333333333333,1.0,1.0,1.0
giyim/tesettür giyim/tesettür kaban & mont/tesettür mont,3.0,0.3333333333333333,0.0,0.0,0.0
giyim/tesettür giyim/tesettür kazak & hırka/tesettür hırka,3.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/temizlik gereçleri/temizlik kovası,3.0,0.3333333333333333,1.0,1.0,1.0
süpermarket/pet shop/kuş ürünleri/kuş suluğu,3.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/fitness & kondisyon,3.0,0.0,0.0,0.0,0.0
giyim/tesettür giyim/tesettür mezuniyet elbisesi,3.0,0.3333333333333333,0.0,0.0,0.0
süpermarket/pet shop/kuş ürünleri/kuş oyuncağı,3.0,0.3333333333333333,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/kamp mutfak ürünleri/kamp mutfağı,3.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/bahçe mobilyaları/şezlong,3.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/elektrikli el aletleri/daire testere,2.0,1.0,0.0,0.0,0.0
banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/ara musluk,2.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil/modifiye ürünleri/oto cam filmi,2.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/motosiklet/motosiklet yedek parça/motosiklet grenajları/motosiklet grenaj seti,2.0,0.5,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/merdiven,2.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/saç bakım/saç parfümü,2.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/voleybol dizlik,2.0,1.0,1.0,0.5,0.6666666666666666
süpermarket/anne ve bebek bakım/bebek beslenme ve emzirme/bebek ek besin/diğer bebek ek besinler,2.0,0.5,1.0,1.0,1.0
banyo yapı & hırdavat/banyo yapı malzemeleri/bataryalar & musluklar/musluk başlığı,2.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/poşet,2.0,0.5,1.0,1.0,1.0
banyo yapı & hırdavat/hırdavat/rötuş ve işaretleme kalemi,2.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/çocuk gereçleri/güvenlik/koruyucu ve kilit,2.0,0.5,0.0,0.0,0.0
süpermarket/anne ve bebek bakım/bebek temizlik/bebek leke çıkarıcı,2.0,1.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil yedek parça/mekanik aksam/bagaj amortisör,2.0,0.5,1.0,1.0,1.0
elektronik/beyaz eşya & iklimlendirme/beyaz eşya/su sebili,2.0,0.5,1.0,1.0,1.0
süpermarket/anne ve bebek bakım/bebek beslenme ve emzirme/bebek maması/kaşık maması,2.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil yedek parça/elektrik aksam/oto sinyali,2.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/bahçe oyuncakları,2.0,1.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil yedek parça/elektrik aksam/oto lambası,2.0,0.0,0.0,0.0,0.0
elektronik/akıllı ev aletleri/diğer akıllı ev aletleri,2.0,0.5,1.0,1.0,1.0
banyo yapı & hırdavat/hırdavat/taşıma arabası,2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/seramik ve yer döşemesi,2.0,0.5,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev temizlik/mutfak & banyo temizlik/lavabo açıcı,2.0,0.5,1.0,1.0,1.0
otomobil & motosiklet/motosiklet/motosiklet yedek parça/motosiklet grenajları/motosiklet elcik,2.0,0.5,0.0,0.0,0.0
otomobil & motosiklet/otomobil yedek parça/elektrik aksam/oto cam kriko,2.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev temizlik/mutfak & banyo temizlik/yağ çözücü ve kireç sökücü,2.0,0.5,1.0,1.0,1.0
anne & bebek & çocuk/çocuk gereçleri/bebek salıncağı & hoppala,2.0,0.0,0.0,0.0,0.0
süpermarket/anne ve bebek bakım/bebek beslenme ve emzirme/bebek maması/bebek sütü,2.0,0.5,0.0,0.0,0.0
otomobil & motosiklet/oto ses görüntü sistemleri/oto amfi,2.0,0.5,1.0,1.0,1.0
kozmetik & kişisel bakım/saç bakım/saç açıcı sprey,2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/menfez,2.0,0.5,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/boyalar/ahşap boyası,2.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/elektrikli el aletleri/dekupaj testere,2.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/motosiklet/motosiklet yedek parça/motosiklet fren & debriyaj/motosiklet aksesuar seti,2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/iş güvenlik ürünleri/iş güvenlik seti,2.0,1.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/temizlik gereçleri/diğer ev temizlik gereçleri,2.0,0.5,1.0,1.0,1.0
banyo yapı & hırdavat/hırdavat/isınma & soğutma sistemleri/oda termostatı,2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/isınma & soğutma sistemleri/havlupan,2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/banyo yapı malzemeleri/su arıtma/su arıtma cihazı,2.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/yemek odası/vitrin & gümüşlük,2.0,0.5,0.0,0.0,0.0
banyo yapı & hırdavat/boya/astar boya,2.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/lastik & jant/araç kompresörü,2.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/temizlik gereçleri/temizlik eldiveni,2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/boya/dış cephe boyası,2.0,0.5,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç içi aksesuarı/emniyet kemeri & aksesuarı,2.0,0.5,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kırtasiye/eğitim ürünleri/bayrak,2.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kırtasiye/eğitim ürünleri/cetvel,2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/elektrik tesisat malzemesi/priz dönüştürücü,2.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/sanatsal malzemeler/boyama önlüğü,2.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/oyuncak araçlar/kumandalı oyuncak,2.0,0.5,0.0,0.0,0.0
anne & bebek & çocuk/oyuncak/oyuncak bebek/bez bebek,2.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/ofis teknolojileri/ciltleme makinesi & malzemesi,2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/boya/sprey boyalar,2.0,0.5,1.0,1.0,1.0
bahçe & elektrikli el aletleri/elektrikli el aletleri/polisaj makinesi,2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/elektrik tesisat malzemesi/güvenlik ürünleri/güvenlik cihazı,2.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/çamaşır yıkama/makine kireç önleyici ve temizleyici,2.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç içi aksesuarı/bluetooth araç kiti,2.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç dış aksesuar/oto korna,2.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/kalem/prestij & dolma kalem,2.0,0.0,0.0,0.0,0.0
süpermarket/anne ve bebek bakım/bebek bakım ve kozmetik/bebek kremi ve yağı,2.0,0.5,0.0,0.0,0.0
otomobil & motosiklet/motosiklet/motosiklet giyim/motorcu pantolonu,2.0,0.0,0.0,0.0,0.0
süpermarket/anne ve bebek bakım/bebek bakım ve kozmetik/bebek bakım seti,2.0,0.5,1.0,1.0,1.0
süpermarket/anne ve bebek bakım/bebek bakım ve kozmetik/bebek bakım örtüsü,2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/manuel el aletleri/pense,2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/manuel el aletleri/lokma takımı,2.0,0.0,0.0,0.0,0.0
ayakkabı/sandalet ve terlik/spor sandalet,2.0,0.5,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç dış aksesuar/oto güneşlik perde,2.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/gazlı içecek/kola,2.0,0.0,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/haşere öldürücü/haşere ilacı,2.0,0.5,1.0,1.0,1.0
banyo yapı & hırdavat/banyo yapı malzemeleri/duş teknesi,2.0,0.0,0.0,0.0,0.0
"kozmetik & kişisel bakım/tıraş, ağda ve epilasyon/kaş makası",2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/hırdavat/manuel el aletleri/kablo makarası,2.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/elektrikli el aletleri/multimetre,2.0,0.0,0.0,0.0,0.0
banyo yapı & hırdavat/banyo yapı malzemeleri/duşakabin,2.0,0.5,0.0,0.0,0.0
bahçe & elektrikli el aletleri/elektrikli el aletleri/elektrikli zımpara,2.0,0.5,0.0,0.0,0.0
otomobil & motosiklet/motosiklet/motosiklet giyim/maske & balaklava,2.0,0.5,0.0,0.0,0.0
süpermarket/ev bakım ve temizlik/ev ve temizlik gereçleri/mutfak sarf malzemeleri/buzdolabı poşeti,2.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/boyalar/pastel boya,2.0,0.0,0.0,0.0,0.0
kırtasiye & ofis malzemeleri/boyalar/yağlıboya,2.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç içi aksesuarı/sistem kablo & aksesuar,2.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil/araç içi aksesuarı/oto küllük,2.0,0.0,0.0,0.0,0.0
süpermarket/anne ve bebek bakım/bebek bakım ve kozmetik/bebek diş macunu,2.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/motosiklet/motosiklet aksesuarları/motosiklet smart bar,2.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil/oto bakım & temizlik/pasta cila,2.0,0.5,0.0,0.0,0.0
otomobil & motosiklet/otomobil yedek parça/kaporta/oto tampon,2.0,0.5,0.0,0.0,0.0
elektronik/beyaz eşya & iklimlendirme/iklimlendirme/kombi,2.0,0.0,0.0,0.0,0.0
elektronik/kişisel bakım aletleri/epilatör,2.0,0.5,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/kedi çimi ve catnip,2.0,0.5,1.0,1.0,1.0
elektronik/oyun & oyun konsolları/playstation oyunları/ps3 oyunu,2.0,0.0,0.0,0.0,0.0
elektronik/oyun & oyun konsolları/playstation oyunları/ps4 oyunu,2.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/çadır ve çadır aksesuarları/çadır brandası,2.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/küçük el aletleri/budama testeresi,2.0,0.0,0.0,0.0,0.0
elektronik/tablet grubu/çocuk çizim tableti,2.0,0.0,0.0,0.0,0.0
elektronik/telefon/tuşlu cep telefonu,2.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/bileklik/pırlanta bileklik,2.0,1.0,1.0,0.5,0.6666666666666666
giyim/tesettür giyim/tesettür salopet & tulum/tesettür tulum,2.0,0.5,1.0,1.0,1.0
giyim/tesettür giyim/tesettür plaj giyim/tesettür mayo,2.0,0.0,0.0,0.0,0.0
giyim/büyük beden/büyük beden eşofman takımı,2.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/banyo/banyo tekstili/peştemal,2.0,0.0,0.0,0.0,0.0
giyim/büyük beden/büyük beden kaban,2.0,0.5,0.0,0.0,0.0
süpermarket/pet shop/kuş ürünleri/kuş yemi,2.0,0.5,1.0,1.0,1.0
spor & outdoor/ekipman & aksesuar/kamp/kamp çakmağı,2.0,0.0,0.0,0.0,0.0
giyim/büyük beden/büyük beden elbise,2.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/çakı & bıçak aksesuarı,2.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/dalış ürünleri/dalış elbisesi,2.0,0.0,0.0,0.0,0.0
giyim/büyük beden/büyük beden alt - üst takım,2.0,0.5,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/mangal & barbekü/isıtma yakıtları,2.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/akvaryum ürünleri/akvaryum,2.0,0.5,1.0,1.0,1.0
hobi & eğlence/oyun grupları/diğer oyun takımları,2.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/akvaryum ürünleri/akvaryum dekor ve aksesuarı,2.0,0.0,0.0,0.0,0.0
giyim/bebek giyim/müslin bez,2.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/akvaryum ürünleri/akvaryum isıtıcısı,2.0,0.5,1.0,1.0,1.0
süpermarket/pet shop/akvaryum ürünleri/akvaryum motoru,2.0,1.0,1.0,0.5,0.6666666666666666
otomobil & motosiklet/otomobil/oto bagaj ürünleri/bagaj düzenleyici,2.0,0.0,0.0,0.0,0.0
hobi & eğlence/müzik alet ve ekipmanları/piyano,2.0,0.0,0.0,0.0,0.0
hobi & eğlence/müzik alet ve ekipmanları/müzik aleti aksesuarı,2.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/küçük el aletleri/misina,2.0,0.0,0.0,0.0,0.0
hobi & eğlence/hobi malzemeleri/ponpon,2.0,0.0,0.0,0.0,0.0
aksesuar/takı & mücevher/inci set,2.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/kedi ürünleri/kedi kumu,2.0,0.0,0.0,0.0,0.0
hobi & eğlence/hobi malzemeleri/kasnak,2.0,1.0,1.0,1.0,1.0
süpermarket/pet shop/köpek ürünleri/köpek kemiği,2.0,0.5,0.5,1.0,0.6666666666666666
süpermarket/pet shop/köpek ürünleri/köpek kıyafeti,2.0,0.0,0.0,0.0,0.0
giyim/büyük beden/büyük beden pantolon,2.0,0.5,0.0,0.0,0.0
giyim/plaj giyim/bikini üstü,2.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/genel sağlık/bant ve isıtıcı ürünler/ağrı bandı,2.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/genel sağlık/bant ve isıtıcı ürünler/sıcak su torbası ve isıtıcı ped,2.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/genel sağlık/göz ve burun damlası,2.0,0.5,0.0,0.0,0.0
süpermarket/sağlık/genel sağlık/hijyen ürünleri/hijyenik eldiven,2.0,0.0,0.0,0.0,0.0
giyim/iç giyim/boxer,2.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/elektrikli bisiklet & aksesuar/elektrikli bisiklet aksesuarı,2.0,0.5,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/elektrikli scooter & aksesuar/elektrikli scooter,2.0,0.0,0.0,0.0,0.0
aksesuar/saat seti,2.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/antre & hol/sandık & tabure/sandık,2.0,1.0,1.0,0.5,0.6666666666666666
spor & outdoor/ekipman & aksesuar/fitness & vücut geliştirme/ağırlık yeleği,2.0,0.0,0.0,0.0,0.0
giyim/dış giyim/panço,2.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/bahçe mobilyaları/armut koltuk,2.0,0.0,0.0,0.0,0.0
giyim/dış giyim/kaban & mont/palto,2.0,0.5,0.0,0.0,0.0
ev & mobilya/mobilya/bahçe mobilyaları/bahçe koruma örtüsü,2.0,0.0,0.0,0.0,0.0
aksesuar/diğer aksesuar/saat kordonu,2.0,0.0,0.0,0.0,0.0
giyim/plaj giyim/bikini altı,2.0,0.5,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/yemek hazırlık/pratik mutfak gereçleri,2.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev tekstili/bebek&çocuk ev tekstil/bebek & çocuk çarşafı,2.0,0.5,1.0,1.0,1.0
ev & mobilya/ev/sofra & mutfak/yemek hazırlık/oklava,2.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/ev tekstili/yatak odası tekstili/battaniye/battal boy battaniye,2.0,0.5,1.0,1.0,1.0
ev & mobilya/ev/ev tekstili/yatak odası tekstili/battaniye/giyilebilir battaniye,2.0,0.0,0.0,0.0,0.0
giyim/spor giyim/spor çorap,2.0,1.0,1.0,1.0,1.0
ev & mobilya/ev/ev tekstili/yatak odası tekstili/çarşaf&çarşaf takımı/battal boy çarşaf takımı,2.0,0.5,0.5,1.0,0.6666666666666666
ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/buz kalıbı,2.0,0.5,1.0,1.0,1.0
giyim/büyük beden/büyük beden kazak,2.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/mutfak saklama ve düzenleme/mutfak düzenleyici,2.0,0.5,1.0,1.0,1.0
süpermarket/pet shop/köpek ürünleri/köpek tarağı,2.0,0.5,0.5,1.0,0.6666666666666666
süpermarket/pet shop/köpek ürünleri/köpek ödülü,2.0,0.0,0.0,0.0,0.0
giyim/spor giyim/spor atlet,2.0,0.0,0.0,0.0,0.0
giyim/spor giyim/kayak montu,2.0,0.0,0.0,0.0,0.0
süpermarket/pet shop/sürüngen ürünleri/kaplumbağa malzemesi,2.0,0.0,0.0,0.0,0.0
aksesuar/saç aksesuarı/bandana,2.0,0.0,0.0,0.0,0.0
giyim/büyük beden/büyük beden mont,2.0,0.0,0.0,0.0,0.0
ev & mobilya/ev/sofra & mutfak/yemek hazırlık/mutfak makası,2.0,0.0,0.0,0.0,0.0
elektronik/foto & kamera/dijital kameralar/dslr fotoğraf makinesi,2.0,0.5,0.0,0.0,0.0
süpermarket/gıda & içecek/özel gıda ürünü/glutensiz ürün,2.0,0.5,1.0,1.0,1.0
elektronik/elektronik aksesuarlar/tv & görüntü & ses sistemleri/uydu alıcı,2.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/güneş ürünü/güneş sonrası ürünü,2.0,0.5,1.0,1.0,1.0
süpermarket/gıda & içecek/kuru gıda/tatlı yapım malzemesi/kuvertür ve pul çikolata,2.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/tatlı yapım malzemesi/pasta süsü,2.0,0.0,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/su sporu/deniz gözlüğü,2.0,1.0,1.0,0.5,0.6666666666666666
kozmetik & kişisel bakım/cilt bakım/el ve ayak bakımı/tırnak bakım,2.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/el ve ayak bakımı/manikür ve pedikür seti,2.0,0.0,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/elektronik çeyiz seti,2.0,0.5,1.0,1.0,1.0
kozmetik & kişisel bakım/cilt bakım/cilt bakım yağları/badem yağı,2.0,0.0,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/mutfak tartısı,2.0,0.5,1.0,1.0,1.0
kozmetik & kişisel bakım/cilt bakım/banyo ve duş ürünleri/kulak çubuğu,2.0,0.5,1.0,1.0,1.0
elektronik/elektrikli ev aletleri/yiyecek & içecek hazırlama/yiyecek hazırlama/yumurta pişirme makinesi,2.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/akıllı ev sistemleri/akıllı güvenlik ürünü,2.0,0.0,0.0,0.0,0.0
otomobil & motosiklet/otomobil/oto bakım & temizlik/oto motor temizleyici,2.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/ağız bakım/diş fırçası yedek başlığı,2.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/sporcu besini & supplementler/amino asit,2.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/bilgisayar aksesuarları/kablo & sarf malzemeler/network kablosu,2.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/güneş ürünü/güneş kremi seti,2.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/çiçek & bitki yetiştirme/gübre,2.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/tv & görüntü & ses sistemleri/tv aksesuarları/tv askı aparatı,2.0,0.0,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/elektrikli ev aletleri aksesuar/çay & kahve makinesi aksesuar,2.0,0.0,0.0,0.0,0.0
elektronik/bilgisayar grubu/bileşenler/bilgisayar yedek parça,2.0,0.0,0.0,0.0,0.0
elektronik/bilgisayar grubu/bileşenler/temel bileşenler/anakart,2.0,0.5,1.0,1.0,1.0
spor & outdoor/ekipman & aksesuar/futbol/tekmelik,2.0,0.0,0.0,0.0,0.0
elektronik/bilgisayar grubu/bileşenler/temel bileşenler/power supply (psu),2.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/makyaj/göz makyajı/eyeliner,2.0,0.5,0.0,0.0,0.0
otomobil & motosiklet/otomobil/oto bakım & temizlik/araç içi süpürge,2.0,0.0,0.0,0.0,0.0
elektronik/bilgisayar grubu/bilgisayarlar/masaüstü bilgisayarlar/masaüstü bilgisayar,2.0,0.5,0.0,0.0,0.0
spor & outdoor/ekipman & aksesuar/kamp/elektronik - optik ürünler/kafa lambası,2.0,0.0,0.0,0.0,0.0
süpermarket/sağlık/sporcu besini & supplementler/l-karnitin & cla,2.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/çiçek & bitki yetiştirme/iç mekan bitkileri,2.0,0.5,1.0,1.0,1.0
süpermarket/gıda & içecek/kuru gıda/kuru sebze,2.0,0.0,0.0,0.0,0.0
kozmetik & kişisel bakım/cilt bakım/yüz bakım/yüz peelingi,2.0,0.0,0.0,0.0,0.0
süpermarket/gıda & içecek/kuru gıda/makarna,2.0,0.0,0.0,0.0,0.0
elektronik/dijital kod & ürünler/dijital kart & kupon/hediye kartı,2.0,0.0,0.0,0.0,0.0
elektronik/elektrikli ev aletleri/dikiş makinesi,2.0,0.5,0.0,0.0,0.0
süpermarket/sağlık/medikal ekipman/sağlık ölçüm cihazı/tansiyon aleti,2.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/anne bebek ürünleri/emzirme ürünleri/emzirme örtüsü,2.0,0.5,1.0,1.0,1.0
kitap/çocuk ve ebeveyn kitapları/boyama kitapları,2.0,0.0,0.0,0.0,0.0
bahçe & elektrikli el aletleri/bahçe/bahçe makineleri/bahçe traktörü,2.0,0.0,0.0,0.0,0.0
ev & mobilya/mobilya/bebek & çocuk odası mobilyası/çocuk odası takımı,2.0,0.0,0.0,0.0,0.0
hobi & eğlence/uzaktan kumandalı araçlar/rc araçlar/rc araç,2.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/güç ürünleri/powerbank,2.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/kamera lens koruyucu,2.0,0.0,0.0,0.0,0.0
elektronik/elektronik aksesuarlar/cep telefonu aksesuarları/kulaklık aksesuarı,2.0,0.0,0.0,0.0,0.0
anne & bebek & çocuk/anne bebek ürünleri/bebek beslenme ürünleri/emzik,2.0,0.5,0.0,0.0,0.0
süpermarket/gıda & içecek/yağ ve sos/sos/makarna ve salata sosu,2.0,0.5,0.0,0.0,0.0
